KODE;NAMA PRODUK;TANGGAL;NO.TRANSAKSI;QTY.MSK;NILAI MSK;QTY.KLR;NILAI KLR;NAMA PRODUK STOK;LOKASI;QTY.STOK;UNIT
W0000005;WOODS EXP 60ML;2021-07-25;2.11-210725.1813-024;0.0;0.0;2.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-25;2.11-210725.1820-026;0.0;0.0;3.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-26;2.6-210726.2032-021;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-26;2.11-210726.0822-003;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-26;2.13-210726.1458-006;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-26;2.6-210726.1818-024;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-29;1.11-210729.1224-001;12.0;17001.62;0.0;0.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-29;2.11-210729.1303-001;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-29;2.11-210729.1304-002;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-29;2.11-210729.1749-051;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-29;2.11-210729.1308-004;0.0;0.0;3.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-30;2.9-210730.1620-066;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-30;2.9-210730.1059-031;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-30;2.9-210730.1119-036;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-30;2.13-210730.1718-008;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-07-31;2.11-210731.1738-136;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-08-16;7.6-210816.1301-003;0.0;0.0;1.0;17001.62;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-13;1.11-210913.1807-013;6.0;18993.11;0.0;0.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-13;2.11-210913.1528-033;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-15;2.11-210915.1845-086;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-17;2.11-210917.1549-055;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-17;2.11-210917.1045-021;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-22;1.13-210922.1821-007;6.0;18993.24;0.0;0.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-22;2.13-210922.1802-029;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-27;2.11-210927.1623-085;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-28;2.11-210928.1900-140;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-28;2.11-210928.1900-139;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-09-28;2.11-210928.1906-142;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-10-02;2.11-211002.1510-058;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-10-02;2.11-211002.2004-136;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-10-03;2.11-211003.1908-067;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-10-28;1.11-211028.1233-001;6.0;18992.61;0.0;0.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-10-29;2.11-211029.1250-054;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-01;1.13-211101.1920-006;6.0;18992.85;0.0;0.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-07;2.11-211107.1550-021;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-08;2.6-211108.1504-047;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-08;2.13-211108.1757-075;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-09;2.11-211109.1350-072;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-10;2.11-211110.0900-005;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-13;2.11-211113.1905-106;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-13;2.11-211113.1455-052;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-15;2.11-211115.1623-081;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-17;1.11-211117.1239-004;6.0;17000.7;0.0;0.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-18;2.13-211118.1628-013;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-20;2.11-211120.0814-001;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-28;2.11-211128.1854-101;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-29;2.11-211129.1804-133;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-11-30;2.11-211130.1854-123;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-01;2.11-211201.1755-091;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-02;2.11-211202.1117-042;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-10;1.11-211210.1857-007;6.0;18993.58;0.0;0.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-10;2.11-211210.1934-122;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-13;2.11-211213.1730-114;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-16;2.13-211216.1032-034;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-18;2.11-211218.0810-004;0.0;0.0;2.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-20;2.11-211220.1723-071;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-29;1.13-211229.1231-002;6.0;17000.72;0.0;0.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000005;WOODS EXP 60ML;2021-12-29;2.11-211229.1733-095;0.0;0.0;1.0;21000.0;WOODS EXP 60ML;ETL3A;7.0;"BTL
"
W0000006;WOODS HERBAL 60ML;2021-01-30;2.11-210130.1750-084;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-02-08;2.11-210208.1635-070;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-02-08;2.6-210208.1719-016;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-02-17;2.11-210217.1808-110;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-02-21;2.11-210221.1852-059;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-02-22;2.13-210222.2035-015;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-03-08;2.12-210308.1737-030;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-03-20;2.11-210320.1709-063;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-05-05;1.11-210505.1226-001;3.0;17000.64;0.0;0.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-05-19;1.13-210519.1907-004;3.0;17001.33;0.0;0.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-05-21;2.11-210521.1900-131;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-05-27;2.9-210527.1858-086;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-05-29;2.6-210529.1552-005;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-06-04;2.11-210604.1523-059;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-06-04;2.11-210604.1152-037;0.0;0.0;1.0;21000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-06-07;2.11-210607.1031-027;0.0;0.0;1.0;21000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-07-16;1.11-210716.1642-007;2.0;17003.29;0.0;0.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-07-16;2.13-210716.1750-009;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-07-16;2.11-210716.1620-082;0.0;0.0;1.0;19000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-11-24;1.12-211124.1425-008;6.0;17001.09;0.0;0.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-11-30;2.11-211130.1046-028;0.0;0.0;1.0;21000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-12-02;2.11-211202.1759-100;0.0;0.0;1.0;21000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-12-08;2.11-211208.1204-044;0.0;0.0;1.0;21000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-12-10;2.11-211210.1331-002;0.0;0.0;1.0;21000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-12-12;2.11-211212.1941-082;0.0;0.0;1.0;21000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000006;WOODS HERBAL 60ML;2021-12-14;2.11-211214.2014-145;0.0;0.0;1.0;21000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000008;WOODS PERMEN HONEY LEM;2021-05-24;2.11-210524.1942-031;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000008;WOODS PERMEN HONEY LEM;2021-05-29;7.6-210529.1535-005;2.0;3865.58;0.0;0.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000008;WOODS PERMEN HONEY LEM;2021-07-23;2.11-210723.0948-026;0.0;0.0;2.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000008;WOODS PERMEN HONEY LEM;2021-08-06;2.11-210806.1500-072;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000008;WOODS PERMEN HONEY LEM;2021-08-16;7.6-210816.1616-011;0.0;0.0;1.0;3865.58;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000009;WWZ;2021-02-27;2.11-210227.1249-048;0.0;0.0;1.0;29000.0;WWZ;ETL5B;1.0;"PCS
"
W0000009;WWZ;2021-03-17;1.11-210317.1809-006;2.0;21000.0;0.0;0.0;WWZ;ETL5B;1.0;"PCS
"
W0000009;WWZ;2021-06-22;2.11-210622.1642-066;0.0;0.0;1.0;29000.0;WWZ;ETL5B;1.0;"PCS
"
W0000009;WWZ;2021-06-28;2.11-210628.1937-166;0.0;0.0;1.0;29000.0;WWZ;ETL5B;1.0;"PCS
"
W0000009;WWZ;2021-07-07;1.13-210707.1334-005;2.0;21000.0;0.0;0.0;WWZ;ETL5B;1.0;"PCS
"
W0000009;WWZ;2021-08-30;2.11-210830.1712-083;0.0;0.0;2.0;29000.0;WWZ;ETL5B;1.0;"PCS
"
W0000009;WWZ;2021-09-14;1.13-210914.1313-001;2.0;21000.0;0.0;0.0;WWZ;ETL5B;1.0;"PCS
"
W0000009;WWZ;2021-11-01;2.11-211101.1413-042;0.0;0.0;1.0;29000.0;WWZ;ETL5B;1.0;"PCS
"
W0000009;WWZ;2021-12-25;2.11-211225.1149-041;0.0;0.0;1.0;29000.0;WWZ;ETL5B;1.0;"PCS
"
W0000012;WHITE-NENG;2021-03-03;1.13-210303.1326-004;2.0;31359.71;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-03-09;2.11-210309.1743-109;0.0;0.0;1.0;35000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-04-06;1.11-210406.1349-008;1.0;29785.54;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-04-07;2.12-210407.1836-003;0.0;0.0;1.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-04-20;1.12-210420.1208-002;2.0;29785.87;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-04-25;2.11-210425.1729-047;0.0;0.0;2.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-04-27;1.9-210427.1333-003;2.0;29783.18;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-04-29;7.6-210429.1649-014;0.0;0.0;1.0;29785.87;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-05-04;2.9-210504.1114-025;0.0;0.0;1.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-05-07;2.12-210507.2019-001;0.0;0.0;1.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-05-11;1.12-210511.1447-002;2.0;29801.2;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-05-13;2.10-210513.0920-013;0.0;0.0;1.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-05-18;1.11-210518.1244-005;1.0;29784.71;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-05-26;2.11-210526.1957-150;0.0;0.0;1.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-06-01;1.11-210601.1210-002;2.0;29785.41;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-06-08;2.6-210608.1136-006;0.0;0.0;1.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-06-20;2.11-210620.1852-082;0.0;0.0;2.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-06-22;1.13-210622.1310-004;2.0;29786.24;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-06-27;2.11-210627.1735-064;0.0;0.0;1.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-06-29;1.11-210629.1310-004;2.0;29784.57;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-07-01;2.11-210701.1517-089;0.0;0.0;1.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-08-03;2.11-210803.0958-030;0.0;0.0;2.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-08-16;1.13-210816.1009-005;2.0;30827.57;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-08-27;2.6-210827.1115-031;0.0;0.0;2.0;34500.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-08-30;1.11-210830.1333-001;3.0;30828.3;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-09-16;2.11-210916.1639-086;0.0;0.0;2.0;36000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-09-19;2.11-210919.1643-030;0.0;0.0;1.0;36000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-09-20;1.11-210920.1249-001;2.0;30838.96;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-09-26;2.9-210926.1631-029;0.0;0.0;1.0;36000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-10-04;1.12-211004.1222-001;1.0;30829.42;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-10-12;2.11-211012.2006-118;0.0;0.0;1.0;36000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-10-18;1.11-211018.1403-004;2.0;30830.34;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-11-28;2.11-211128.1925-116;0.0;0.0;1.0;36000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-12-05;2.11-211205.1955-111;0.0;0.0;1.0;36000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-12-13;1.11-211213.1257-002;2.0;30831.2;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-12-17;2.11-211217.1715-061;0.0;0.0;1.0;36000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-12-26;2.11-211226.1710-052;0.0;0.0;1.0;36000.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000012;WHITE-NENG;2021-12-29;1.11-211229.1527-012;2.0;32453.19;0.0;0.0;WHITE-NENG;ETL2;3.0;"TUBE
"
W0000019;WOODS PERMEN CHERY;2021-03-26;2.11-210326.1826-110;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000019;WOODS PERMEN CHERY;2021-04-12;2.11-210412.1145-028;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000019;WOODS PERMEN CHERY;2021-06-26;2.11-210626.1919-085;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000019;WOODS PERMEN CHERY;2021-07-14;2.13-210714.1623-012;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000019;WOODS PERMEN CHERY;2021-07-21;2.11-210721.1024-044;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000019;WOODS PERMEN CHERY;2021-08-05;2.11-210805.0942-011;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000019;WOODS PERMEN CHERY;2021-08-06;2.11-210806.1500-072;0.0;0.0;1.0;5000.0;Not Found in Stok;ETL1;0.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-02;2.11-210102.0426-053;0.0;0.0;3.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-04;2.13-210104.0340-009;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-05;2.11-210105.1419-019;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-05;2.9-210105.1129-008;0.0;0.0;10.0;2750.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-07;2.11-210107.1748-044;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-11;1.13-210111.0140-007;20.0;2070.63;0.0;0.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-13;2.6-210113.0718-044;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-16;2.10-210116.1003-088;0.0;0.0;5.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-18;2.11-210118.1659-086;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-21;1.11-210121.0552-002;10.0;2070.77;0.0;0.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-23;2.11-210123.1412-053;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-23;2.11-210123.0846-005;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-26;2.11-210126.1717-001;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-01-29;2.11-210129.1310-030;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-02;2.11-210202.1348-052;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-08;1.6-210208.2034-004;10.0;2070.36;0.0;0.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-10;2.12-210210.1818-011;0.0;0.0;15.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-11;2.6-210211.1526-056;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-12;2.10-210212.1208-022;0.0;0.0;5.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-16;1.12-210216.1234-001;20.0;2070.52;0.0;0.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-16;2.12-210216.1359-010;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-17;1.12-210217.1221-002;30.0;2220.0;0.0;0.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-20;2.13-210220.1431-003;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-25;2.11-210225.1759-099;0.0;0.0;4.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-26;2.13-210226.1849-066;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-02-28;2.11-210228.1733-039;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-03-01;2.11-210301.1106-024;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-03-05;7.6-210305.1312-010;0.0;0.0;8.0;2070.52;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-03-13;2.11-210313.1806-100;0.0;0.0;4.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-03-21;2.6-210321.1903-027;0.0;0.0;1.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-03-24;2.11-210324.1052-018;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-03-24;2.12-210324.1901-069;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
W0000020;WIROS 20MG;2021-03-24;2.12-210324.1921-075;0.0;0.0;2.0;3000.0;WIROS 20MG;RAK1;13.0;"STRIP
"
